Date,sma_3,sma_5,sma_7,sma_10,sma_15,sma_20,sma_25,sma_30,ema_3,ema_5,ema_7,ema_10,ema_15,ema_20,ema_25,ema_30,atr_3,atr_5,atr_7,atr_10,atr_15,atr_20,atr_25,atr_30,rsi_3,rsi_5,rsi_7,rsi_10,rsi_15,rsi_20,rsi_25,rsi_30,adx_3,adx_5,adx_7,adx_10,adx_15,adx_20,adx_25,adx_30,stoch_k_3,stoch_k_5,stoch_k_7,stoch_k_10,stoch_k_15,stoch_k_20,stoch_k_25,stoch_k_30,stoch_d_3,stoch_d_5,stoch_d_7,stoch_d_10,stoch_d_15,stoch_d_20,stoch_d_25,stoch_d_30
2011-05-04,6508.543333333332,6516.308,6504.364285714285,6475.9169999999995,6431.8206666666665,6435.714,6427.192800000001,6406.448,6495.160031619762,6496.365955779824,6489.423802308942,6476.502055857401,6457.80411706134,6444.835992596741,6437.188685272069,6433.549030027053,60.847079602388,60.81187692857486,62.27037687038902,64.00209634077407,65.93925269030731,67.06357053004486,67.72013882878055,68.1438933300604,29.296514618708088,46.16608459586986,51.31173686102817,53.398227944945674,53.26795740872947,52.437064186960725,51.73727297950439,51.24342494996863,45.07501629760255,25.526746910643265,18.919383349721297,13.895078494763398,11.897691036687224,11.692536694907313,11.096637064560975,10.389839231383604,35.38372930650743,63.90866590863283,75.01055292613141,81.84227694489284,65.2491351559268,77.86981102005528,74.75321007493437,65.91139787249647,60.27329597732833,77.00959492228895,84.60446336886714,76.37547419304292,65.59623813241753,77.91449239737909,73.80593600447763,64.15180740844734
2011-05-05,6476.996666666667,6503.072,6500.57,6488.254999999999,6438.382666666666,6436.7005,6430.9916,6413.881333333334,6472.59501580988,6480.920637186549,6479.575351731706,6471.688954792418,6456.832352428672,6445.330659968479,6438.176478712679,6434.612318412405,69.97138640159208,66.29350154285994,65.97746588890492,66.42388670669669,67.42463584436527,68.12139202773113,68.54013395615452,68.81310284900258,22.137092646733944,40.171196813138344,46.93276082839952,50.4199963137278,51.389178701375464,51.07996051017673,50.67589766336338,50.37060513374786,53.71499546261985,29.494822016345005,20.907810907154133,14.888126254818237,12.312061022884661,11.905421751847433,11.241544597009716,10.503056507423276,23.286894467154113,50.160033904081246,66.25329975589725,81.58091008374268,66.3482932822145,77.03440549891039,75.25545798822094,67.1440678883159,39.75142865083617,64.4047236102797,75.86211767443534,79.79524685622694,65.75838766133823,77.65013097950131,74.68349244617411,65.84563141830873
2011-05-06,6482.296666666666,6500.433999999999,6508.297142857143,6496.425,6449.196666666668,6440.8730000000005,6436.1152,6422.896333333334,6499.55250790494,6496.1170914577,6491.30901379878,6481.656417557433,6465.542058375088,6453.0620256857665,6444.9713649655505,6440.541201095477,78.70092426772801,72.26680123428793,70.28925647620419,69.397498036027,69.34032678816865,69.52332245679874,69.64492947811787,69.72467393954827,67.28005278795861,62.86073019209116,61.39826665126769,59.797134256587135,57.44224822282363,55.62952007146567,54.347713778488774,53.457245047045554,35.99505623638748,24.34138336250451,18.48949899782787,13.823174449748718,11.853453959025789,11.639359206524443,11.083613527830606,10.407438913148278,43.24487737962258,48.04933637583844,64.56298388525019,81.28396232855087,69.04441420314657,76.60186436760117,76.37426653662467,68.91245593131086,33.971833717761385,54.03934539618419,68.60894552242627,81.56904978572881,66.88061421376261,77.16869362885562,75.46097819992667,67.32264056404108
2011-05-09,6484.4766666666665,6486.878,6502.679999999999,6498.397999999999,6457.187333333334,6441.439,6440.8888,6428.151666666667,6488.22125395247,6489.7080609718005,6487.7042603490845,6480.789796183354,6466.960551078202,6455.331356572836,6447.426644583585,6442.886284895769,73.28394951181862,70.3034409874303,69.16936269388928,68.70274823242428,68.88097166893627,69.16965632666023,69.35713207887176,69.48218278906276,43.011490458402605,48.07472247074273,50.89673342558968,52.62247337719516,52.866177604237905,52.30728750651917,51.74442157570609,51.3152163272102,24.181763418899227,20.218632439432117,16.416660218405358,12.864717825186155,11.425420699432372,11.386599790039545,10.931999728790744,10.315008721314014,58.45097528255925,43.06794918695341,56.9288743785565,77.32094630439933,72.74531580027529,75.69109038707477,77.16944196411455,69.9219741522812,41.660915709778656,47.092439822291055,62.581719339901305,80.06193957223097,69.37934109521211,76.44245341786211,76.2663888296534,68.65949932396931
2011-05-10,6509.8533333333335,6489.988,6500.745714285715,6503.3550000000005,6465.580666666666,6444.8505,6444.3388,6433.947666666666,6507.190626976235,6501.858707314534,6497.318195261813,6489.038924150016,6474.360482193428,6462.076941661137,6453.483056538694,6448.25878264443,73.02929967454558,70.74675278994415,69.64802516619075,69.08447340918181,69.12357355768422,69.33717351361138,69.48364688861093,69.58344417783462,62.92822598351821,59.80857711876876,59.01704137870102,58.16090256431997,56.548760127561444,55.10938031410416,54.02236451030205,53.23983123388444,24.931215240535693,18.401108818791986,14.980526534357645,11.863128840195944,10.716563267537145,10.974058444893224,10.676718632426775,10.149754114474502,72.2822578734771,50.42759161443782,54.132767675837606,75.60036807162408,75.94191796949937,75.56145480658866,78.03542707436424,71.25301516459315,57.992703511886326,47.18162572574325,58.54154197988143,78.06842556819142,72.57721599097373,75.95146985375487,77.19304519170116,70.02914841606173
2011-05-11,6521.956666666666,6508.482000000001,6503.338571428571,6512.395,6486.772,6450.986,6450.2676,6440.741,6535.005313488117,6522.17913820969,6513.69364644636,6502.4536652136485,6485.417921919249,6471.671518645791,6461.893590651102,6455.649828925434,65.17953311636388,66.49340223195541,66.76687871387786,67.12402606826367,67.81400198711951,68.34431481943906,68.68350044905581,68.91332415776937,73.33082048465276,66.78876104660323,64.16179988052983,61.84811076052782,59.09649080830076,57.08422847378931,55.645200390869874,54.62066649537506,33.09955907456505,20.01651460315857,15.343647992001504,11.748064444399589,10.299437593227987,10.465485594124049,10.305712913473512,9.902633806539598,73.06931581693577,67.33246986306521,55.05753015400796,76.18957420664483,81.76499986497946,76.04762270718052,79.40543339811374,72.84718796251337,67.93418299099072,53.60933688815217,55.37305740280069,76.37029619422275,76.81741121158471,75.76672263361466,78.20343414553085,71.34072575979592
2011-05-12,6550.5233333333335,6530.994000000001,6510.7642857142855,6517.033,6502.501333333334,6461.5355,6455.559200000001,6447.658666666667,6548.797656744058,6535.649425473127,6525.91773483477,6513.387544265713,6495.064431679342,6480.330421631907,6469.639468293326,6462.549194801213,60.929688744242384,63.68072178556421,64.71875318332378,65.65462346143724,66.78840185460649,67.54859906438806,68.03335999115068,68.36387588648124,73.13768319430874,66.69791811281061,64.10289903600376,61.810138370324005,59.07320772476127,57.06764865201087,55.63236764322026,54.61020007439987,22.148154857279877,16.648801105553837,13.52308579162583,10.692444111614025,9.699795878715019,10.105468113612748,10.074857929177167,9.748755352370441,83.78653717687827,79.10779323561277,60.7278963470526,75.47928385081032,85.50591003663519,77.40226297448916,80.51026582560587,74.45706372130896,76.37937028909705,65.62261823770528,56.639398058966044,75.75640870969308,81.07094262370465,76.33711349608612,79.31704209936129,72.85242228280516
2011-05-13,6562.889999999999,6538.344,6524.037142857143,6519.389,6510.398,6471.4835,6460.3672,6453.153333333334,6556.028828372029,6544.852950315419,6535.253301126078,6522.455263490128,6503.588877719425,6488.228476714582,6476.841047655378,6469.046666104361,53.78979249616166,58.84657742845142,61.11750272856328,63.04016111529354,64.9698417309026,66.14666908760381,66.89242485032875,67.40207303050347,73.44331022071616,66.86204150835026,64.21454557797554,61.885879513684806,59.12347241255913,57.10585056789646,55.66339395283084,54.63639510958819,28.664288629239326,18.776514767363363,14.408785496341219,10.937366055730045,9.496006859774708,9.734530852052975,9.680688275159893,9.468098727253015,77.39793487695522,78.44294397447973,70.54159113652858,74.06409248251656,85.70607502791334,78.30664495861755,81.27343804043015,75.65457618559687,78.08459595692308,74.96106902438592,62.10900587919637,75.24431684665724,84.32566164317599,77.25217688009576,80.39637908804993,74.31960928980641
2011-05-16,6563.333333333333,6555.796,6540.340000000001,6521.337,6517.5306666666675,6481.8395,6464.3104,6460.04,6560.089414186014,6551.28530021028,6542.477475844558,6530.036124673741,6511.159018004497,6495.4590979798595,6483.557120912657,6475.1823650653705,58.51319499744111,60.669261942761146,62.09500233876853,63.5321450037642,65.16918561551559,66.23733563467142,66.93512788294677,67.4206707268665,74.03200895885587,67.13101569939278,64.38620441066581,61.9971225789786,59.1947986368403,57.15915337887162,55.706253763924146,54.672342093562136,26.554228628929284,16.988056871536656,13.182627325832664,10.236962653177152,9.131446504695012,9.494883596851317,9.521062920757531,9.35767410157976,67.44807238836147,81.49590122762307,76.88205126709998,72.92641304763097,85.64857027788263,79.58357869145296,81.87660579313713,77.04420865738605,76.21084814739832,79.68221281257188,69.38384625022705,74.15659646031928,85.62018511414372,78.43082887485323,81.22010321972438,75.7186161880973
2011-05-17,6541.323333333334,6549.875999999999,6536.061428571428,6519.932,6518.861999999999,6486.6545,6465.855600000001,6461.928333333333,6528.324707093007,6533.043533473521,6530.9981068834195,6523.9495565512425,6509.334140753935,6495.563945791302,6484.557342380915,6476.561567319218,64.86879666496071,64.0514095542089,64.30714486180159,64.93693050338777,65.99657324117304,66.80446886154125,67.36092302254866,67.75931733679596,21.000551486975596,37.9158592764338,45.18299359935127,49.74556414976258,51.83517699335246,51.99409851109712,51.748855460863275,51.46821522433583,31.308854567348885,18.150738104852163,13.51614006186544,10.295621132375457,9.0923662348213,9.432515815391865,9.471669274230678,9.322201610530449,41.63859254636423,66.27310350351914,69.4843374987688,69.47179599548689,82.94493661590414,79.72205023866832,81.4910514024977,77.47194434247464,62.16153327056031,75.40398290187399,72.30265996746577,72.1541005085448,84.76652730723335,79.20409129624629,81.547031745355,76.72357639515253
2011-05-18,6531.983333333334,6544.36,6544.397142857143,6526.421,6523.05,6501.169,6469.6608,6465.949666666666,6531.782353546503,6533.775688982348,6532.058580162564,6526.002364451016,6512.572373159693,6499.342617620701,6488.4560083516135,6480.347272653463,58.35586444330712,60.3071276433671,61.596124167258495,62.97623745304899,64.6188016917224,65.73074540299022,66.47968559516127,67.01166851523296,51.08111020574566,52.65502550053741,54.285933752277934,55.355401082688296,55.246816368269776,54.472346880715286,53.70920378938756,53.09557333409187,34.47860519296196,19.080883091504568,13.802008121322105,10.348413763653932,9.055891316272934,9.373266423262708,9.424251379997841,9.287911579535585,40.0486164246106,56.13262515947652,69.19880947951549,69.48371362530169,81.6441874212859,82.99401758455392,81.60049265988515,78.14991226708571,49.711760453112106,67.96720996353959,71.85506608179475,70.62730755613984,83.41256477169088,80.76654883822508,81.65604995183999,77.55535508898214
2011-05-19,6529.916666666667,6543.431999999999,6548.938571428572,6537.213000000001,6525.832666666667,6512.734,6477.9148,6470.204666666667,6544.866176773252,6541.833792654899,6538.531435121923,6531.811025459921,6518.24457651473,6504.924273085397,6493.801700016874,6485.353900224208,62.54057629553804,62.42770211469366,62.92667785765012,63.76961370774408,65.03821491228534,65.98970813638614,66.65689826913257,67.14161372305217,63.36593312800119,59.68011978215006,58.954749564421256,58.385837350833874,57.15587101266043,55.87999095323112,54.83153337244705,54.03177314082931,30.068201426200105,16.80833944301251,12.43411862716867,9.508958493210095,8.488741532730455,9.026493636532503,9.196332785571622,9.129715867932193,46.724422886997615,50.55266673627319,67.32478589134898,73.16414948257479,80.22328401384674,84.90596169383592,82.44215059123408,78.94779586044183,42.803877285990815,57.65279846642297,68.66931095654441,70.70655303445446,81.60413601701225,82.54067650568606,81.844564884539,78.1898841566674
2011-05-20,6541.266666666666,6536.902,6544.337142857143,6537.6230000000005,6525.226666666667,6517.023999999999,6484.5671999999995,6473.1230000000005,6537.738088386626,6538.0925284366,6536.551076341442,6531.592657194481,6519.7902544503895,6507.370532791549,6496.633107707884,6488.27364859684,70.78371753035884,67.39616169175501,66.4042953065573,66.11965233696972,66.52033391816964,67.05372274340584,67.48142277510436,67.81256405000988,43.595799956417096,48.78655928922638,51.558890650418306,53.52581378890344,54.175034090346635,53.773107568689475,53.21360755532984,52.72124896096815,35.96854791209201,18.54574483984788,13.078780921863947,9.63173384034495,8.269404727054535,8.666283819922015,8.842302858525413,8.883447974772515,52.05904573722214,43.662047108448206,59.39598347855944,70.37554341560902,78.1681320384274,84.22231713987694,82.80267600228986,79.42581246147829,46.27736168294346,50.11577966806599,65.3065262831413,71.00780217449517,80.01186782452001,84.0407654727556,82.2817730844697,78.84117352966861
2011-05-23,6508.793333333334,6511.636,6526.512857142858,6533.716,6518.103333333333,6516.057,6487.7988000000005,6472.198,6487.779044193313,6504.668352291067,6511.868307256082,6514.54308315912,6509.543972644091,6500.746672525686,6492.109022499586,6485.018574493818,80.4858116869057,73.8949293534039,71.18796740562047,69.49668710327269,68.74497832367628,68.69553662652187,68.77776652328606,68.88181825844896,16.843050213379332,27.49502496014765,34.44771913229969,40.73812511766792,45.538792744738934,47.38976974833605,48.18684745131829,48.58397057052229,38.41425766061053,20.62218805313679,14.304144462665265,10.25719595950554,8.514735864921601,8.763976751026172,8.89085914864368,8.910634115146253,35.794134857589164,30.794463883389387,46.73642748472383,66.14744051877517,73.29089084427912,81.09009739918548,82.25404492794182,78.98597311101821,44.85920116060297,41.66972590937028,57.81906561821074,69.89571113898633,77.22743563218441,83.40612541096613,82.4996238404886,79.11986047764611
2011-05-24,6474.240000000001,6503.182,6510.945714285714,6526.5289999999995,6514.348666666668,6514.942,6489.96,6472.076666666667,6471.0345220966565,6487.875568194046,6497.473730442061,6503.587977130189,6502.63722606358,6496.32222752324,6489.199866922696,6483.036085816798,63.293874457937086,64.8979434827231,65.1482577762461,65.4380183929454,66.08931310204066,66.70625977184514,67.18305508388606,67.54941667540368,28.521446646512544,33.89587654107175,38.663103604491525,43.404730919154154,47.14129175771423,48.53131873697362,49.07626742331269,49.314318871055676,40.04473082628954,22.28334262376792,15.354456069066398,10.820111866750072,8.743711593595474,8.85678503524682,8.937473181786043,8.936914021605705,14.098216017853366,31.77688785970317,37.0909370453987,60.013064680405606,69.59291075042462,78.01619560838279,81.53634576046503,78.72726423438547,33.98379887088823,35.41113295051361,47.74111600289398,65.51201620492994,73.68397787771038,81.10953671581507,82.19768889689891,79.04634993562733
2011-05-25,6452.22,6489.044,6496.717142857143,6516.701999999999,6513.962,6514.5485,6498.743999999999,6472.891333333333,6467.792261048328,6480.100378796031,6489.242797831545,6496.490163106518,6497.876322805632,6493.296301092456,6487.303723313258,6481.843435118941,62.69924963862449,64.22035478617833,64.6285066653537,65.04521655365079,65.78402556189845,66.44644678035559,66.95613277418796,67.34810167019971,36.813363208933495,38.147831494033156,41.401741687845906,45.11417493260738,48.15940817911524,49.25335964352361,49.63726207447298,49.774084359820094,45.817563556775525,25.584522369940625,17.334873247849764,11.881185233839995,9.207454687165574,9.084330477747269,9.070446295783226,9.023087619643944,30.05475765425597,28.42042629578659,29.970089063301153,53.26459472642599,66.99331241580812,75.2992165052601,81.95204878872521,78.6466603997022,26.64903617656617,30.330592679626402,37.93248453114122,59.80836664186892,69.95903800350395,78.13516983760947,81.91414649237736,78.78663258170197
2011-05-26,6462.666666666667,6471.285999999999,6492.802857142858,6507.359,6515.2373333333335,6512.196,6504.444399999999,6476.8099999999995,6468.476130524165,6476.453585864021,6484.222098373659,6491.521042541695,6494.2867824549285,6490.997605750317,6485.908052289162,6481.025148982235,55.89949975908305,59.836283828942705,61.43871999887462,62.770694898285726,64.21842385774254,65.23912442854771,65.96988701952337,66.51316047350977,41.395371884433054,40.3044131536736,42.74188199457644,45.92952847911108,48.63568471668541,49.58785025995102,49.89560504285771,49.98496102006967,39.36002600820911,25.384355491342202,17.76008407403102,12.278310453686835,9.41559679020874,9.180700275667713,9.123936270085002,9.056037623165556,51.85425502281364,21.624173022892094,30.610352295614103,46.774815641415145,64.46222965587683,72.04989295235632,80.8834275741537,78.93370941300309,32.00240956497433,27.27382905946064,32.55712613477131,53.35082501608225,67.01615094070318,75.12176835533309,81.45727404111464,78.76921134903026
2011-05-27,6474.343333333333,6463.028,6486.242857142858,6499.965,6512.758,6509.677000000001,6506.2248,6480.977333333333,6478.898065262082,6480.742390576014,6485.496573780244,6491.12085298866,6493.665934648062,6490.837833774097,6486.17050980538,6481.560300660801,54.789666506055276,58.38302706315411,60.17175999903535,61.75062540845712,63.441862267212755,64.60566820074516,65.43389130725149,66.04838605007794,60.28625826041948,49.860694116580795,48.724753930261905,49.56972004816154,50.755508310462396,51.072405973549344,51.03966828982162,50.91723282623862,33.97124891785937,20.849858357866324,15.548178851144334,11.46949096273003,9.130165196946258,9.014148026894441,9.014730423648212,8.978572777883384,70.35046232391115,27.968070161671527,29.779930613954487,42.52243301961405,61.186854356821705,69.51459512071237,79.16066904027998,79.32812455033414,50.75315833366026,26.004223160116755,30.12012399095657,47.520614462485064,64.21413214283554,72.28790152610962,80.66538180105296,78.96949812101315
2011-05-30,6476.426666666666,6469.624000000001,6473.7928571428565,6490.629999999999,6512.352,6505.9835,6506.770399999999,6484.769666666666,6474.849032631041,6477.42826038401,6481.822430335183,6487.426152445267,6490.807692817055,6488.929468652754,6484.988162897274,6480.866087714943,47.116444337370034,53.060421650523196,56.11436571345881,58.75256286761135,61.33040478269737,62.963884775010975,64.08733509666044,64.90576745999263,41.74419005930548,42.11825918275857,43.81771393785577,46.38240295137135,48.774243883562306,49.65830625746583,49.94829307960669,50.03098596139569,23.45961351458757,17.906749107914873,14.44471589008109,11.096655831540755,9.009683122745175,8.933902343584823,8.958059455335047,8.936335882073012,55.92173069575792,37.42336040418159,25.050396382228133,37.239115435100686,58.200973672943384,66.65055955994302,77.06168646143396,79.58418653759371,59.37548268082757,29.00520119624842,28.4802264305989,42.17878803204329,61.28335256188063,69.40501587767058,79.03526102528922,79.28200683364365
2011-05-31,6504.943333333334,6489.7080000000005,6477.235714285714,6496.445,6514.2553333333335,6508.188499999999,6509.8952,6489.918000000001,6514.779516315521,6503.188840256007,6500.044322751387,6499.6595792734,6498.795481214923,6495.194281162015,6490.351381135946,6485.6302110881725,66.41096289158003,63.44833732041857,63.098027754393264,63.377306580850224,64.24171113056195,65.06569055535078,65.72384234417198,66.2422483474381,81.14867699328546,69.2025263215519,63.335637401104165,59.494063861200814,56.93483057407709,55.53055639375851,54.53638118527008,53.8000010804018,37.57748538000095,22.46460251431842,16.299518738563282,11.712347481671983,9.019066601710378,8.725724310206948,8.68099082675788,8.646363134734623,59.50304627904817,52.05500964107815,32.10598352152635,39.72317874693122,57.25689017516975,66.29438708884925,76.45510086470746,80.09645531373052,61.92507976623909,39.148813402310445,28.978770172569643,39.828242400548646,58.88157273497827,67.48651392316822,77.55915212214047,79.66958880055279
2011-06-01,6507.326666666668,6496.092,6485.614285714285,6492.568,6509.831999999999,6509.4945,6510.857200000001,6498.302000000001,6505.624758157761,6500.949226837339,6499.150742063541,6499.079655769145,6498.504796063057,6495.315778194204,6490.822044125489,6486.329552308291,73.20730859438645,68.11866985633472,66.48402378947983,65.71957592276513,65.74559705521251,66.15240603696014,66.56688897254011,66.92750994240244,47.616452122456565,49.220511221711966,49.430291155524436,50.05437753423274,50.904264991378284,51.16968289336983,51.14664119288103,51.03602160376345,27.8231923084812,19.609208756210556,14.757316414198858,10.822634242760147,8.429470651653384,8.370774009752369,8.44975504821274,8.48365579134447,45.02825629047279,54.397886743081855,38.67074606574004,37.21716637947419,53.69089405782656,65.11306732782477,74.86141660068732,80.88580250993888,53.48434442175963,47.95875226278054,31.94237532316483,38.0598201871687,56.38291930197989,66.01933799220568,76.12606797560959,80.18881478708771
2011-06-03,6486.19,6483.738,6478.914285714285,6477.512,6499.485333333333,6507.3625,6506.5044,6500.993333333333,6456.507379078881,6469.76281789156,6476.210556547656,6482.408809265664,6487.115446555175,6486.941894556661,6484.404194577375,6481.2366779658205,85.30153906292453,76.39293588506791,72.6277346766971,70.09661833048868,68.66189058490379,68.31928575287465,68.28381404344763,68.34626602848365,24.4431424279388,31.713023302061636,35.515948111095454,39.42376367413754,43.37516274597613,45.426108688065675,46.537975883402,47.199219124440795,35.41485724192384,22.66962517669092,16.612927308430226,11.913865143332245,8.978089627227106,8.665264451170914,8.629694042891106,8.603883207774958,38.88653398585536,50.9990237186704,38.27789060574012,31.041442104425652,48.112213700220444,62.2936221317536,71.24397146172605,79.11165843393965,47.80594551845877,52.483973367610155,36.351540064335495,35.99392907694369,53.01999931107224,64.56702551614255,74.18682964237361,80.03130541920302
2011-06-06,6424.64,6459.886,6465.415714285715,6461.457,6486.605333333332,6499.539999999999,6499.7188,6498.501666666666,6413.283689539441,6436.528545261041,6449.672917410742,6461.981753035542,6472.483515735778,6475.810285551265,6475.608487302193,6474.0639890648,75.65435937528291,72.38634870805427,70.30377258002603,68.72295649743978,67.84176454590002,67.72132146057432,67.80686131375037,67.94672208050937,18.71726080733028,26.732208929295027,31.21940885415308,35.87599343376392,40.674022385878956,43.283014835217024,44.77674177239653,45.709514133270034,44.21841535332317,27.099134021958825,19.411466717542712,13.579167177866847,9.82877200667567,9.144240368866004,8.932682188673303,8.811684509671482,14.760326539355056,38.69929535954306,35.73559439838721,27.07439811673846,43.152736713589434,58.24367422838956,67.70220872242993,76.41475592739407,32.89170560522774,48.03206860709846,37.561410356622446,31.777668866879438,48.3186148238788,61.88345456265599,71.26919892828111,78.8040722904242
2011-06-07,6369.366666666666,6431.856,6445.6285714285705,6450.74,6471.038666666666,6492.228,6491.157999999999,6494.2846666666655,6371.96684476972,6401.235696840694,6419.917188058056,6438.103252483625,6454.754326268806,6461.985496451145,6464.457834432794,6464.8114736412645,68.24290625018862,68.59307896644343,67.89180506859375,67.19266084769582,66.88031357616224,67.00625538225553,67.2313866666526,67.46249596443418,13.652684790427031,22.14282670656331,27.170903759134873,32.45048863769643,37.997489367589594,41.12683121108243,42.98765832284767,44.18642260370874,52.95847143101772,32.18625221255881,22.76264638328318,15.624769236267454,10.89855057823661,9.763304498712621,9.331574360107586,9.088891576768905,7.88061727146756,28.921227082580817,32.11659564424411,26.913009099512372,37.866452191236554,54.68120911597284,64.07536623506397,73.48781504244637,20.50915926555933,39.53984872026478,35.37669354945713,28.34294977355883,43.0438008683488,58.40616849203868,67.67384880640665,76.33807646792671
2011-06-08,6319.19,6372.286,6412.419999999999,6430.997,6455.058666666667,6478.763000000001,6481.008000000001,6486.960333333333,6314.41342238486,6353.110464560463,6379.152891043543,6405.149933850238,6430.017535485205,6442.449734884369,6448.488770245656,6451.395249535377,70.12193750012548,69.65046317315459,68.74726148736596,67.86139476292617,67.3469593377564,67.34994261555819,67.49733128629674,67.67641363966645,7.757442169082051,15.79588578747461,21.173099176239095,27.0727304586385,33.56636361065309,37.449893313384415,39.879868303837036,41.507499188326896,63.14833432836773,39.01861180963379,27.451496932584742,18.56392283669506,12.477053538834157,10.70546460193546,9.951523258019716,9.526221858027903,4.297165586940774,11.583529107830518,26.61293551940695,25.559907697852857,34.62935836107457,50.30329446410587,60.75126311610915,70.36026343255955,8.979369799254469,26.40135051665148,31.488375187346076,26.51577163803456,38.54951575530018,54.409392602822756,64.1762793578677,73.4209448008
2011-06-09,6286.173333333333,6327.1939999999995,6383.878571428571,6411.643,6437.443333333333,6464.1725,6473.0344000000005,6480.246666666668,6292.71171119243,6325.743643040309,6352.117168282657,6380.760854968376,6410.141593549555,6426.122141085858,6434.836557149836,6439.757491500837,65.4412916667503,66.93637053852366,66.93765270345652,66.68325528663354,66.59582871523173,66.78644548101796,67.0406378925572,67.2898649915908,17.948522278015112,21.20934708663151,24.882754835219963,29.559960970319867,35.12084844089084,38.5587023326405,40.73570071496925,42.20262237761063,70.73185661534082,45.0520138248509,31.861841319457305,21.455092392192633,14.084893025786037,11.684329981762613,10.603509956470079,9.989948265070565,9.246310807668443,7.16791903957054,23.84919089141297,23.95856646678904,30.70735582162852,45.913618677738086,58.2314363573988,67.56079765664046,7.141364555358931,15.89089174332731,27.52624068502133,25.47716108805142,34.40105545797987,50.29937408593894,61.01935523619064,70.46962537721546
2011-06-10,6241.706666666666,6285.165999999999,6332.812857142858,6384.451999999999,6413.3966666666665,6445.9055,6462.923200000001,6469.614666666666,6244.980855596215,6282.912428693539,6313.400376211993,6347.3952449741255,6383.530144355861,6404.324794315776,6416.560668138311,6424.11184688788,74.74752777783372,72.22109643081905,70.71227374581996,69.35092975797025,68.38010680089978,68.11512321539475,68.09341269173795,68.1588728097855,9.629746073212091,14.947679756176127,19.345937607398067,24.683968507827597,31.0615640834056,35.14064540454261,37.81288236611935,39.66098929367403,77.82162082193985,51.55116943863424,36.84903530818631,24.84174475113327,16.0276581361724,12.894228749885713,11.421312508504935,10.57757786722149,12.041425718538422,6.57997312681015,12.128513457638961,21.635495348921417,25.758897572074936,41.310540086862815,55.77119748358252,64.37333360082741,8.528300704382552,8.443807091403755,20.863546622819616,23.717989837854436,30.365203918259336,45.84248440956893,58.25129898569683,67.4314648966758
2011-06-14,6241.313333333333,6262.289999999999,6298.414285714286,6361.088,6395.068,6430.526500000001,6452.09,6460.147333333333,6250.330427798108,6273.83495246236,6298.970282158994,6330.71974588792,6367.548876311378,6390.168147238082,6404.185232127672,6413.2452761209215,74.00835185188906,72.28287714465519,70.9719489249885,69.6688367821732,68.65676634750888,68.33586705595513,68.27087623502428,68.30457758722369,41.72397283713395,34.18733069502744,33.1031163975107,34.23262262019472,37.22017514454173,39.60490962343228,41.288965178238634,42.49883199096665,82.54813029300585,56.750493929660905,41.12377301281117,27.889731874179844,17.84090557252637,14.043632577515439,12.206402905247838,11.14561940928366,33.909572694847945,12.775289432040886,9.03278150887577,19.71033480217203,22.752226522931434,37.719341816757655,52.98373254998663,61.735865690882505,18.39910307368494,8.84106053280721,15.003495285975887,21.76813220596083,26.406159972211622,41.64783352711953,55.66212213032265,64.55666564945012
2011-06-15,6217.033333333334,6235.794,6268.5257142857145,6333.825,6379.091333333334,6412.2275,6440.9412,6448.597333333333,6224.250213899054,6248.613301641573,6273.770211619245,6306.619792090116,6346.376516772456,6371.882609405884,6388.33790657939,6399.369451855056,70.21890123459282,70.35430171572422,69.78167050713304,68.96595310395591,68.25564859100503,68.0510737015271,68.04564112353751,68.11575766065307,27.37210661576635,26.744166703807746,27.681309594887257,30.06422011856217,34.01560180408864,36.968612845536754,39.05097675433516,40.55667977321808,86.23427359909333,61.35258103077064,45.10315918850991,30.83576015276073,19.646946431473793,15.20749287506698,13.009396592714053,11.730546747017193,33.14953704180622,15.0907292882796,8.669836572026435,17.32300292314635,21.757248451463298,33.440593629161725,50.22428372047818,58.72189473241138,26.36684515173087,11.4819972823769,9.943710512847042,19.556277691413268,23.42279084882321,37.49015851092741,52.993071251349114,61.61036467470711
2011-06-16,6203.84,6215.956,6238.184285714286,6294.121000000001,6359.316666666667,6395.283,6426.2016,6436.832666666667,6190.9601069495275,6218.298867761049,6244.745158714433,6279.538011710094,6322.788202175899,6351.481408510086,6370.594221457898,6383.775938832149,75.05926748972847,73.23144137257934,71.91857472039972,70.5433577935603,69.35460535161309,68.88552002098865,68.71341565530444,68.66990098311044,20.077088538952573,22.442927713341987,24.39815996175606,27.448907081962396,31.940639151022822,35.230217132056104,37.557624123933444,39.249966002032316,90.01385410438087,66.65659000300536,49.82635769605257,34.40404444762774,21.878535365385243,16.66929071163939,14.028963968593672,12.478899909134162,38.124802871675016,19.93873749783078,9.981425281833836,10.955396519669616,20.551204439522984,30.27385435218116,47.081236132068376,56.16161108362366,35.0613042027764,15.934918739383775,9.228014454245335,15.996244748329332,21.68689313797256,33.81126326603353,50.09641746751107,58.873123835639184
