,ShanghaiSE_china,ftse mib_italy,aex_netherlands,atx_austria,asx200_australia,bfx_belgium,bsesn_india,bux_hungary,djia_united states,cac40_france,ftse100_united kingdom,dax30_germany,s&p500_united states,S&P/TSX_canada,hang seng_hong kong,ibex 35_spain,iseq_ireland,kospi_south korea,nikkei225_japan,omx_sweden,^SSMI_switzerland,russia-moex,poland-wig20,denmark-omxc20,finland-omx helsinki 25,CHFAUD=X,CHFCAD=X,CHFCNY=X,CHFCZK=X,CHFDKK=X,CHFEUR=X,CHFHKD=X,CHFHUF=X,CHFINR=X,CHFKRW=X,CHFNOK=X,CHFPLN=X,CHFSEK=X,CHFUSD=X,JPYCHF=X,NOKCHF=X
2016-05-09,2832.113037109375,17686.0,431.5799865722656,2216.5400390625,5320.7001953125,3335.89990234375,25688.859375,26623.7109375,17705.91015625,4322.81005859375,6114.7998046875,9980.490234375,2058.68994140625,13563.7998046875,20156.810546875,8660.7998046875,6099.22021484375,1967.81005859375,16216.0302734375,1328.199951171875,7824.9501953125,,1848.45,951.35,3082.57,1.3940000534057617,1.3287999629974365,6.68209981918335,24.385000228881836,6.713699817657471,0.9025300145149231,7.978700160980225,283.3699951171875,68.41000366210938,1202.800048828125,8.43472957611084,3.9971299171447754,8.374601364135742,1.0282776355743408,0.9047999978065491,11.819999694824219
2016-05-10,2832.591064453125,17935.0,436.2699890136719,2229.06005859375,5342.7998046875,3363.18994140625,25772.529296875,26899.83984375,17928.349609375,4338.2099609375,6156.7001953125,10045.4404296875,2084.389892578125,13775.2001953125,20242.6796875,8775.2001953125,6166.85986328125,1982.5,16565.189453125,1332.5799560546875,7934.93017578125,1885.34,1825.17,961.03,3080.05,1.4071999788284302,1.3336999416351318,6.701200008392334,24.426000595092773,6.725299835205078,0.9041600227355957,7.993199825286865,285.29998779296875,68.63300323486328,1208.4000244140625,8.457859992980957,4.006229877471924,8.40116024017334,1.0297282934188843,0.8955000042915344,11.788000106811523
2016-05-11,2837.037109375,17698.0,434.7099914550781,2215.219970703125,5372.2998046875,3342.8798828125,25597.01953125,26845.23046875,17711.119140625,4316.669921875,6162.5,9975.3203125,2064.4599609375,13788.2001953125,20055.2890625,8663.900390625,6161.60009765625,1980.0999755859375,16579.009765625,1326.1300048828125,7937.8798828125,1909.05,1818.02,957.84,3088.55,1.3904999494552612,1.323799967765808,6.671899795532227,24.34600067138672,6.704899787902832,0.9010599851608276,7.955399990081787,283.45001220703125,68.28099822998047,1199.300048828125,8.409990310668945,3.9760100841522217,8.358200073242188,1.025430679321289,0.892300009727478,11.854000091552734
2016-05-12,2835.862060546875,17651.0,430.8900146484375,2204.1201171875,5359.2998046875,3349.239990234375,25790.220703125,26850.529296875,17720.5,4293.27001953125,6104.2001953125,9862.1201171875,2064.110107421875,13787.7998046875,19915.4609375,8663.099609375,6141.89990234375,1977.489990234375,16646.33984375,1312.280029296875,7885.85009765625,1901.9,1816.09,953.95,3066.41,1.399399995803833,1.3241000175476074,6.676700115203857,24.347999572753906,6.705999851226807,0.901229977607727,7.992199897766113,284.6700134277344,68.51399993896484,1198.4000244140625,8.400750160217285,3.9877400398254395,8.374601364135742,1.0301843881607056,0.894599974155426,11.866999626159668
2016-05-13,2827.10888671875,17729.0,433.5199890136719,2201.7900390625,5329.0,3376.830078125,25489.5703125,26556.349609375,17535.3203125,4319.990234375,6138.5,9952.900390625,2046.6099853515625,13748.599609375,19719.2890625,8721.5,6122.47021484375,1966.989990234375,16412.2109375,1323.1800537109375,7925.759765625,1907.19,1815.38,957.69,3072.47,1.4071999788284302,1.322100043296814,6.701200008392334,24.45199966430664,6.7340898513793945,0.9051399827003479,7.990200042724609,285.4700012207031,68.65599822998047,1202.699951171875,8.370039939880371,3.9918999671936035,8.42689037322998,1.029908537864685,0.8889999985694885,11.913000106811523
2016-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,2850.862060546875,17737.0,433.739990234375,,5358.89990234375,3366.419921875,25653.23046875,26556.349609375,17710.7109375,4312.27978515625,6151.39990234375,,2066.659912109375,13893.5,19883.94921875,8682.099609375,6158.8701171875,1967.9100341796875,16466.400390625,1336.1400146484375,,1915.33,1853.78,,3089.09,1.4088000059127808,1.3279000520706177,6.680600166320801,24.461999893188477,6.736100196838379,0.9055899977684021,7.955999851226807,285.5,68.46700286865234,1203.699951171875,8.396550178527832,3.967819929122925,8.441900253295898,1.0249682664871216,0.8968999981880188,11.875
2016-05-17,2843.68408203125,17499.0,432.29998779296875,2207.159912109375,5395.89990234375,3350.719970703125,25773.609375,26247.310546875,17529.98046875,4297.56982421875,6167.7998046875,9890.1904296875,2047.2099609375,13917.099609375,20118.80078125,8698.7001953125,6165.93994140625,1968.06005859375,16652.80078125,1331.7099609375,7906.759765625,1909.0,1846.5,963.4,3089.71,1.402999997138977,1.319100022315979,6.658699989318848,24.4060001373291,6.718999862670898,0.9035099744796753,7.935999870300293,284.69000244140625,68.29100036621094,1203.4000244140625,8.341601371765137,3.9479498863220215,8.447400093078613,1.022494912147522,0.8956000208854675,11.935999870300293
2016-05-18,2807.513916015625,17714.0,434.4599914550781,2211.360107421875,5356.2001953125,3353.169921875,25704.609375,26026.2109375,17526.619140625,4319.2998046875,6165.7998046875,9943.23046875,2047.6300048828125,13826.0,19826.41015625,8775.099609375,6190.3701171875,1956.72998046875,16644.689453125,1340.9300537109375,7973.93017578125,1917.24,1841.84,962.93,3102.63,1.3952000141143799,1.317199945449829,6.6427998542785645,24.354999542236328,6.70419979095459,0.9015499949455261,7.918399810791016,284.0799865722656,68.14800262451172,1197.800048828125,8.348810195922852,3.9397499561309814,8.414799690246582,1.0204081535339355,0.8988000154495239,11.947999954223633
2016-05-19,2806.906005859375,17546.0,428.2699890136719,2182.989990234375,5323.2998046875,3342.949951171875,25399.720703125,25742.849609375,17435.400390625,4282.5400390625,6053.39990234375,9795.8896484375,2040.0400390625,13817.2998046875,19694.330078125,8674.7001953125,6160.5400390625,1946.780029296875,16646.66015625,1321.800048828125,7908.7900390625,1891.52,1799.9,958.9,3074.0,1.4005999565124512,1.3183000087738037,6.6066999435424805,24.364999771118164,6.705999851226807,0.9019500017166138,7.858500003814697,285.3800048828125,67.89700317382812,1201.9000244140625,8.406450271606445,3.967400074005127,8.444950103759766,1.0123506784439087,0.8960000276565552,11.861000061035156
2016-05-20,2825.48291015625,17812.0,434.3599853515625,2193.1298828125,5351.2998046875,3390.340087890625,25301.900390625,26434.48046875,17500.939453125,4353.89990234375,6156.2998046875,9916.01953125,2052.320068359375,13919.599609375,19852.19921875,8771.2001953125,6229.14990234375,1947.6700439453125,16736.349609375,1342.6800537109375,7997.2998046875,1891.33,1806.38,969.68,3119.73,1.395900011062622,1.3212000131607056,6.599299907684326,24.334999084472656,6.698579788208008,0.9008200168609619,7.840400218963623,285.0899963378906,68.05000305175781,1197.5999755859375,8.427450180053711,3.9727799892425537,8.429300308227539,1.009795069694519,0.9004999995231628,11.831999778747559
2016-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,2843.64501953125,17325.0,432.57000732421875,2205.18994140625,5318.89990234375,3387.699951171875,25230.359375,26368.25,17492.9296875,4325.10009765625,6136.39990234375,9842.2900390625,2048.0400390625,,19809.029296875,8714.0,6262.02978515625,1955.25,16654.599609375,1338.969970703125,8038.4599609375,1868.43,1818.97,967.67,3112.26,1.396299958229065,1.3243999481201172,6.597799777984619,24.274999618530273,6.685719966888428,0.8991199731826782,7.8368000984191895,283.260009765625,68.0250015258789,1200.300048828125,8.39780044555664,3.9656500816345215,8.391200065612793,1.0090715885162354,0.8995000123977661,11.869999885559082
2016-05-24,2821.666015625,17904.0,441.6600036621094,2240.3701171875,5295.60009765625,3443.919921875,25305.470703125,26711.669921875,17706.05078125,4431.52001953125,6219.2998046875,10057.3095703125,2076.06005859375,13952.900390625,19830.4296875,8918.099609375,6388.080078125,1937.6800537109375,16498.759765625,1357.0999755859375,8125.240234375,1884.12,1831.15,983.49,3158.82,1.398800015449524,1.3280999660491943,6.612800121307373,24.349000930786133,6.69890022277832,0.9008200168609619,7.84660005569458,286.04998779296875,68.05799865722656,1194.199951171875,8.439800262451172,4.001540184020996,8.43021011352539,1.0104072093963623,0.9038000106811523,11.812999725341797
2016-05-25,2815.0859375,18201.0,447.2200012207031,2272.699951171875,5372.5,3491.989990234375,25881.169921875,26704.470703125,17851.509765625,4481.64013671875,6262.89990234375,10205.2099609375,2090.5400390625,14053.7001953125,20368.05078125,9125.0,6472.85009765625,1960.510009765625,16757.349609375,1367.0699462890625,8167.60986328125,1898.75,1849.27,1000.3,3186.07,1.399999976158142,1.3214000463485718,6.591599941253662,24.424999237060547,6.7221999168396,0.9039099812507629,7.820000171661377,285.1000061035156,68.04199981689453,1194.199951171875,8.41195011138916,3.9975500106811523,8.369500160217285,1.0069479942321777,0.900600016117096,11.854999542236328
2016-05-26,2822.443115234375,18217.0,449.0899963378906,,5388.10009765625,3516.080078125,26366.6796875,26656.810546875,17828.2890625,4512.64013671875,6265.7001953125,10272.7099609375,2090.10009765625,14049.2001953125,20397.109375,9079.2001953125,6454.47998046875,1957.06005859375,16772.4609375,1376.1500244140625,8229.5498046875,1914.31,,996.24,3222.91,1.4036999940872192,1.315000057220459,6.600500106811523,24.423999786376953,6.723599910736084,0.9041900038719177,7.832300186157227,284.1000061035156,67.8270034790039,1189.5,8.395059585571289,3.984499931335449,8.367910385131836,1.0090817213058472,0.8991000056266785,11.878000259399414
2016-05-27,2821.0458984375,18186.0,450.94000244140625,2263.510009765625,5405.89990234375,3523.469970703125,26653.599609375,27011.720703125,17873.220703125,4514.740234375,6270.7998046875,10286.3095703125,2099.06005859375,14105.2001953125,20576.76953125,9107.2998046875,6503.740234375,1969.1700439453125,16834.83984375,1376.5,8292.4501953125,1927.58,1839.22,996.75,3229.79,1.3990999460220337,1.3115999698638916,6.618100166320801,24.39699935913086,6.714799880981445,0.9030500054359436,7.848199844360352,283.5,67.60299682617188,1191.0999755859375,8.358811378479004,3.974829912185669,8.366299629211426,1.0109179019927979,0.9004999995231628,11.928999900817871
2016-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,2822.450927734375,18291.0,451.7900085449219,2272.43994140625,5408.0,3535.139892578125,26725.599609375,,,4529.39990234375,,10333.23046875,,14086.7001953125,20629.390625,9116.900390625,6502.27001953125,1967.1300048828125,17068.01953125,1379.81005859375,8277.830078125,1935.54,1841.79,1001.75,3234.26,1.3990000486373901,1.311400055885315,6.594200134277344,24.440000534057617,6.727389812469482,0.9045699834823608,7.805300235748291,284.0899963378906,67.31900024414062,1192.0999755859375,8.38284969329834,3.969899892807007,8.390410423278809,1.0053585767745972,0.9071000218391418,11.894000053405762
2016-05-31,2916.615966796875,18025.0,447.8699951171875,2260.830078125,5378.60009765625,3514.06005859375,26667.9609375,26521.189453125,17787.19921875,4505.6201171875,6230.7998046875,10262.740234375,2096.949951171875,14065.7998046875,20815.08984375,9034.0,6493.4599609375,1983.4000244140625,17234.98046875,1369.47998046875,8216.419921875,1899.01,1808.24,999.86,3248.29,1.4014999866485596,1.3150999546051025,6.627799987792969,24.433000564575195,6.727389812469482,0.9044899940490723,7.833600044250488,283.8599853515625,67.63500213623047,1208.9000244140625,8.403459548950195,3.9735300540924072,8.392200469970703,1.0087764263153076,0.9035999774932861,11.866000175476074
2016-06-01,2913.508056640625,17811.0,446.7799987792969,2222.1201171875,5323.2001953125,3504.27001953125,26713.9296875,26989.58984375,17789.669921875,4475.39013671875,6191.89990234375,10204.4404296875,2099.330078125,14063.5,20760.98046875,8916.900390625,6435.740234375,1982.719970703125,16955.73046875,1356.75,8185.52978515625,1893.18,1759.49,1003.16,3227.16,1.3916000127792358,1.316499948501587,6.617700099945068,24.426000595092773,6.724599838256836,0.9039999842643738,7.821599960327148,283.510009765625,67.61199951171875,1196.5999755859375,8.426959991455078,3.9673500061035156,8.385709762573242,1.0069681406021118,0.8977800011634827,11.831000328063965
2016-06-02,2925.22900390625,17767.0,447.5899963378906,2231.5400390625,5278.89990234375,3512.47998046875,26843.140625,27208.419921875,17838.560546875,4466.0,6185.60009765625,10208.0,2105.260009765625,14137.0,20859.220703125,8957.900390625,6435.5400390625,1985.1099853515625,16562.55078125,1359.1400146484375,8205.8203125,1890.78,1762.28,996.35,3235.7,1.3950999975204468,1.3224999904632568,6.639400005340576,24.42799949645996,6.7240400314331055,0.9039899706840515,7.859399795532227,283.5199890136719,68.12799835205078,1204.699951171875,8.396650314331055,3.9617300033569336,8.39037036895752,1.0116337537765503,0.9018999934196472,11.875
2016-06-03,2938.681884765625,17495.0,445.30999755859375,2215.77001953125,5318.89990234375,3490.550048828125,26843.029296875,27134.169921875,17807.060546875,4421.77978515625,6209.60009765625,10103.259765625,2099.1298828125,14226.7998046875,20947.240234375,8801.599609375,6402.5498046875,1985.8399658203125,16642.23046875,1345.43994140625,8148.39990234375,1886.84,1793.43,990.99,3224.9,1.3964999914169312,1.32260000705719,6.640100002288818,24.45599937438965,6.733419895172119,0.9053099751472473,7.844099998474121,282.9800109863281,67.87100219726562,1196.199951171875,8.409210205078125,3.9676499366760254,8.40410041809082,1.0097236633300781,0.9089000225067139,11.855999946594238
2016-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,2934.097900390625,17625.0,446.44000244140625,2233.659912109375,5360.39990234375,3503.159912109375,26777.44921875,27089.0,17920.330078125,4423.3798828125,6273.39990234375,10121.080078125,2109.409912109375,14276.2001953125,21030.220703125,8823.5,,,16580.029296875,,8165.97998046875,1915.54,1797.27,995.78,3254.13,1.3944000005722046,1.3274999856948853,6.72790002822876,24.381999969482422,6.713990211486816,0.9023600220680237,7.95550012588501,281.8999938964844,68.59400177001953,1192.9000244140625,8.373780250549316,3.95674991607666,8.350529670715332,1.0243592262268066,0.9138000011444092,11.907999992370605
2016-06-07,2936.044921875,17975.0,451.5799865722656,2263.840087890625,5371.0,3546.81005859375,27009.669921875,27394.189453125,17938.279296875,4475.85986328125,6284.5,10287.6796875,2112.1298828125,14365.599609375,21328.240234375,8894.5,6475.06005859375,2011.6300048828125,16675.44921875,1367.1500244140625,8215.7802734375,1951.26,1832.79,1003.57,3293.47,1.3975000381469727,1.3203999996185303,6.752399921417236,24.499000549316406,6.744500160217285,0.9069399833679199,8.004199981689453,282.0,68.76899719238281,1193.5,8.4197998046875,3.9502999782562256,8.370909690856934,1.0306727886199951,0.9020000100135803,11.843000411987305
2016-06-08,2927.158935546875,17910.0,450.1499938964844,2245.18994140625,5370.0,3543.5,27020.66015625,27396.890625,18005.05078125,4448.72998046875,6301.5,10217.0302734375,2119.1201171875,14313.099609375,21297.880859375,8831.400390625,6413.56005859375,2027.0799560546875,16830.919921875,1361.489990234375,8143.759765625,1951.55,1843.85,995.58,3290.93,1.3913999795913696,1.3214000463485718,6.798600196838379,24.636999130249023,6.781700134277344,0.9119899868965149,8.04419994354248,283.1000061035156,69.09700012207031,1196.5,8.413359642028809,3.969409942626953,8.417099952697754,1.03616201877594,0.8988000154495239,11.85099983215332
2016-06-09,,17764.0,446.1000061035156,2235.050048828125,5361.89990234375,3518.7900390625,26763.4609375,26975.91015625,17985.189453125,4405.60986328125,6231.89990234375,10088.8701171875,2115.47998046875,14240.0,,8769.5,6358.14013671875,2024.1700439453125,16668.41015625,1344.0,8076.35009765625,1934.92,1814.14,992.57,3262.24,1.3918999433517456,1.3229999542236328,6.836400032043457,24.70800018310547,6.801959991455078,0.9147499799728394,8.095499992370605,283.9599914550781,69.31700134277344,1200.699951171875,8.439780235290527,3.9494500160217285,8.45281982421875,1.043514609336853,0.896399974822998,11.812999725341797
2016-06-10,,17120.0,435.7699890136719,2189.8701171875,5312.60009765625,3441.60009765625,26635.75,26519.609375,17865.33984375,4306.72021484375,6115.7998046875,9834.6201171875,2096.070068359375,14037.5,21042.640625,8490.5,6228.240234375,2017.6300048828125,16601.359375,1315.06005859375,7922.7099609375,1903.61,1782.02,964.06,3203.62,1.3979599475860596,1.3193999528884888,6.793600082397461,24.756000518798828,6.812099933624268,0.9162899851799011,8.047401428222656,285.05999755859375,69.125,1199.300048828125,8.451990127563477,3.9711999893188477,8.482219696044922,1.0368926525115967,0.8996000289916992,11.79800033569336
2016-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,2833.071044921875,16622.0,428.20001220703125,2138.389892578125,,3366.6298828125,26396.76953125,25830.58984375,17732.48046875,4227.02001953125,6045.0,9657.4404296875,2079.06005859375,13993.900390625,20512.990234375,8303.7998046875,6085.419921875,1979.06005859375,16019.1796875,1294.510009765625,7782.35009765625,,1780.01,954.18,3152.85,1.4061000347137451,1.3245999813079834,6.801199913024902,24.915000915527344,6.85830020904541,0.9220799803733826,8.046199798583984,287.54998779296875,69.34300231933594,1214.699951171875,8.573690414428711,4.020020008087158,8.61340045928955,1.0369141101837158,0.8949000239372253,11.628999710083008
2016-06-14,2842.18896484375,16271.0,419.0799865722656,2095.02001953125,5203.2998046875,3306.590087890625,26395.7109375,25831.0,17674.8203125,4130.330078125,5923.5,9519.2001953125,2075.320068359375,13884.2001953125,20387.529296875,8126.7001953125,5977.2099609375,1972.030029296875,15859.0,1273.969970703125,7638.77001953125,1885.92,1762.61,919.2,3098.45,1.407099962234497,1.3325999975204468,6.8343000411987305,24.858999252319336,6.8403000831604,0.9200900197029114,8.06309986114502,287.5799865722656,69.69400024414062,1216.199951171875,8.592240333557129,4.058050155639648,8.564800262451172,1.0388963222503662,0.8052999973297119,11.604000091552734
2016-06-15,2887.2099609375,16514.0,419.54998779296875,2124.27001953125,5147.10009765625,3321.7099609375,26726.33984375,26318.08984375,17640.169921875,4171.580078125,5966.7998046875,9606.7099609375,2071.5,13923.5,20467.51953125,8250.7998046875,6003.93994140625,1968.8299560546875,15919.580078125,1304.0899658203125,7679.490234375,1889.75,1772.91,926.29,3134.23,1.4112000465393066,1.3350000381469727,6.836999893188477,25.03700065612793,6.88129997253418,0.9256399869918823,8.054699897766113,290.70001220703125,69.78700256347656,1218.199951171875,8.665060043334961,4.096049785614014,8.62399959564209,1.0380982160568237,0.8069999814033508,11.505000114440918
2016-06-16,2872.81689453125,16352.0,418.510009765625,2091.260009765625,5146.0,3291.800048828125,26525.4609375,25814.830078125,17733.099609375,4153.009765625,5950.5,9550.4697265625,2077.989990234375,13882.400390625,20038.419921875,8199.900390625,5899.31982421875,1951.989990234375,15434.1396484375,1278.7099609375,7634.66015625,1869.78,1733.48,908.47,3086.81,1.4031000137329102,1.3431999683380127,6.8394999504089355,25.009000778198242,6.865099906921387,0.9236999750137329,8.073100090026855,290.2300109863281,69.72200012207031,1214.800048828125,8.642160415649414,4.087029933929443,8.639699935913086,1.0407993793487549,0.9076899886131287,11.53600025177002
2016-06-17,2885.10498046875,16923.0,421.7699890136719,2139.81005859375,5162.7001953125,3339.68994140625,26625.91015625,26242.5,17675.16015625,4193.830078125,6021.10009765625,9631.3603515625,2071.219970703125,13901.7998046875,20169.98046875,8362.0,5991.509765625,1953.4000244140625,15599.66015625,1298.3800048828125,7713.60986328125,1877.07,1754.45,915.01,3124.71,1.4021999835968018,1.339400053024292,6.814899921417236,24.895999908447266,6.840720176696777,0.9200500249862671,8.035099983215332,288.6700134277344,69.66000366210938,1211.9000244140625,8.669179916381836,4.0688300132751465,8.616239547729492,1.0362801551818848,0.9212300181388855,11.49899959564209
2016-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,2888.80908203125,17353.0,436.5,2192.89990234375,5256.7998046875,3432.179931640625,26866.919921875,26563.58984375,17804.869140625,4340.759765625,6204.0,9962.01953125,2083.25,14015.099609375,20510.19921875,8647.099609375,6263.93994140625,1981.1199951171875,15965.2998046875,1340.2900390625,7900.22021484375,1902.7,1793.83,934.03,3225.87,1.401900053024292,1.3379000425338745,6.756800174713135,24.822999954223633,6.8257598876953125,0.9179400205612183,8.08240032196045,287.6199951171875,69.35199737548828,1210.5,8.627710342407227,4.0433502197265625,8.598179817199707,1.0418837070465088,0.9170100092887878,11.553999900817871
2016-06-21,2878.55810546875,17431.0,440.3900146484375,2200.52001953125,5274.39990234375,3452.780029296875,26812.779296875,26811.369140625,17829.73046875,4367.240234375,6226.60009765625,10015.5400390625,2088.89990234375,14012.2998046875,20668.439453125,8667.2998046875,6253.7998046875,1982.699951171875,16169.1103515625,1344.5899658203125,7935.75,1904.02,1802.61,939.69,3232.86,1.3939000368118286,1.330899953842163,6.828800201416016,24.83300018310547,6.8277997970581055,0.9181900024414062,8.069499969482422,287.32000732421875,70.17400360107422,1206.0999755859375,8.604209899902344,4.024449825286865,8.562919616699219,1.0401498079299927,0.9258400201797485,11.588000297546387
2016-06-22,2905.550048828125,17323.0,441.25,2213.77001953125,5270.89990234375,3452.830078125,26765.650390625,26789.349609375,17780.830078125,4380.02978515625,6261.2001953125,10071.0595703125,2085.449951171875,14003.7998046875,20795.119140625,8702.0,6290.580078125,1992.5799560546875,16065.7197265625,1354.5999755859375,7972.14013671875,1896.7,1823.03,939.69,3245.7,1.3941999673843384,1.330199956893921,6.839200019836426,24.993000030517578,6.868599891662598,0.9236199855804443,8.0625,290.5799865722656,70.17900085449219,1197.5999755859375,8.633790016174316,4.057400226593018,8.597319602966309,1.0396090745925903,0.9189500212669373,11.54800033569336
2016-06-23,2891.9599609375,17966.0,449.8599853515625,2242.110107421875,5280.7001953125,3498.0400390625,27002.220703125,26924.08984375,18011.0703125,4465.89990234375,6338.10009765625,10257.0302734375,2113.320068359375,14131.400390625,20868.33984375,8885.2998046875,6371.02978515625,1986.7099609375,16238.349609375,1360.72998046875,8023.0498046875,1919.27,1853.71,960.1,3271.4,1.3860000371932983,1.3351000547409058,6.846399784088135,24.885000228881836,6.840400218963623,0.9197900295257568,8.081700325012207,288.7699890136719,70.18099975585938,1199.0999755859375,8.600259780883789,4.0169501304626465,8.572380065917969,1.0421009063720703,0.9167600274085999,11.593999862670898
2016-06-24,2854.285888671875,15724.0,424.20001220703125,2084.219970703125,5113.2001953125,3274.18994140625,26397.7109375,25724.91015625,17400.75,4106.72998046875,6138.7001953125,9557.16015625,2037.4100341796875,13891.900390625,20259.130859375,7787.7001953125,5878.22998046875,1925.239990234375,14952.01953125,,7747.18017578125,1884.41,1769.67,929.68,,1.37909996509552,1.333799958229065,6.826900005340576,24.819000244140625,6.82450008392334,0.9173499941825867,8.063400268554688,287.8399963378906,69.81099700927734,1186.5,8.539190292358398,4.01230001449585,8.533849716186523,1.039771318435669,0.916450023651123,11.663000106811523
2016-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,2895.702880859375,15104.0,411.6199951171875,1988.4000244140625,5137.2001953125,3141.1298828125,26402.9609375,25390.23046875,17140.240234375,4030.300048828125,5982.2001953125,9268.66015625,2000.5400390625,13689.7998046875,20227.30078125,7645.5,5296.740234375,1926.8499755859375,15309.2099609375,1246.0999755859375,7594.490234375,1841.73,1732.19,901.5,2997.29,1.382599949836731,1.3380000591278076,6.7210001945495605,25.21500015258789,6.9202799797058105,0.9307500123977661,7.974800109863281,295.0,69.78399658203125,1211.9000244140625,8.769359588623047,4.148550033569336,8.76515007019043,1.0281718969345093,0.9521999955177307,11.46500015258789
2016-06-28,2912.556884765625,15602.0,417.510009765625,2027.949951171875,5103.2998046875,3209.489990234375,26524.55078125,26226.83984375,17409.720703125,4088.85009765625,6140.39990234375,9447.2802734375,2036.0899658203125,13842.7001953125,20172.4609375,7835.0,5446.4501953125,1936.219970703125,15323.1396484375,1278.52001953125,7773.7998046875,1857.23,1751.81,922.3,3071.96,1.388800024986267,1.3350000381469727,6.787399768829346,25.191999435424805,6.894800186157227,0.9276800155639648,7.928100109100342,295.32000732421875,69.33999633789062,1204.0,8.752039909362793,4.130109786987305,8.7253999710083,1.0219202041625977,0.9609900116920471,11.390999794006348
2016-06-29,2931.592041015625,15947.0,430.0799865722656,2076.9599609375,5142.39990234375,3297.760009765625,26740.390625,26383.3203125,17694.6796875,4195.31982421875,6360.10009765625,9612.26953125,2070.77001953125,14036.7001953125,20436.119140625,8105.2998046875,5588.5400390625,1956.3599853515625,15566.830078125,1309.5699462890625,7978.9599609375,1888.15,1756.2,946.74,3154.24,1.3776999711990356,1.3281999826431274,6.771200180053711,24.9689998626709,6.8470001220703125,0.9208099842071533,7.912499904632568,291.9200134277344,68.97899627685547,1189.199951171875,8.635589599609375,4.066800117492676,8.657679557800293,1.0199917554855347,0.9543300271034241,11.545000076293945
2016-06-30,2929.60595703125,16198.0,435.8800048828125,2095.9599609375,5233.39990234375,3345.6298828125,26999.720703125,26325.599609375,17929.990234375,4237.47998046875,6504.2998046875,9680.08984375,2098.860107421875,14064.5,20794.369140625,8163.2998046875,5642.490234375,1970.3499755859375,15575.919921875,1323.5799560546875,8020.14990234375,1891.09,1750.69,957.58,3198.2,1.3667999505996704,1.3202999830245972,6.766900062561035,24.871000289916992,6.8257598876953125,0.9175999760627747,7.921299934387207,290.7200012207031,68.76799774169922,1177.0999755859375,8.558560371398926,4.052499771118164,8.628700256347656,1.021168828010559,0.9524700045585632,11.651000022888184
2016-07-01,2932.47607421875,16296.0,438.8500061035156,2104.2099609375,5246.60009765625,3363.97998046875,27144.91015625,26328.669921875,17949.369140625,4273.9599609375,6577.7998046875,9776.1201171875,2102.949951171875,,,8268.900390625,5749.9599609375,1987.3199462890625,15682.48046875,1340.260009765625,8085.2099609375,1896.62,1744.56,971.24,3262.35,1.375,1.327299952507019,6.768700122833252,24.95400047302246,6.8557000160217285,0.921999990940094,7.946800231933594,291.1400146484375,69.11499786376953,1179.9000244140625,8.55640983581543,4.033249855041504,8.65530014038086,1.0243382453918457,0.9468799829483032,11.649999618530273
2016-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,2988.60400390625,16012.0,435.1199951171875,2082.68994140625,5281.7998046875,3337.72998046875,27278.759765625,,,4234.85986328125,6522.2998046875,9709.08984375,,14258.900390625,21059.19921875,8255.900390625,5669.759765625,1995.300048828125,15775.7998046875,1325.5400390625,8056.7099609375,1907.48,1724.5,968.98,3236.31,1.374500036239624,1.3248000144958496,6.773200035095215,24.975000381469727,6.8566999435424805,0.9218299984931946,7.958199977874756,292.2900085449219,68.96099853515625,1179.300048828125,8.548789978027344,4.064700126647949,8.652469635009766,1.0262726545333862,0.9507499933242798,11.661999702453613
